,p,t,right,wrong,bias,lexeme,h,a,lang,right_this,wrong_this,ts,uid,lexeme_orig,datetime,decimal_hours
291061,0.9999,0.6622222222222223,2.6457513110645907,1.0,1.0,en:their/their<det><pos><sp>,274.0,0.4645751311064591,es->en,2,2,1362309187,u:hQgI,their/their<det><pos><sp>,2013-03-03 11:13:07,11.21861111111111
418072,0.0001,7.004548611111111,2.449489742783178,1.0,1.0,en:'/'<apos>,0.5271448095077308,0.4943877491981309,es->en,0,1,1363089924,u:iSx2,'/'<apos>,2013-03-12 12:05:24,12.09
34239,0.9999,5.939340277777778,11.269427669584644,3.605551275463989,1.0,en:dog/dog<n><sg>,274.0,0.0934466737294693,es->en,2,2,1362883099,u:cpDW,dog/dog<n><sg>,2013-03-10 02:38:19,2.638611111111111
433889,0.9999,0.9882060185185184,3.1622776601683795,1.4142135623730951,1.0,en:eat/eat<vblex><pres>,274.0,0.3687341185834557,es->en,1,1,1363043266,u:i_Fb,eat/eat<vblex><pres>,2013-03-11 23:07:46,23.129444444444445
45090,0.9999,47.27452546296296,6.557438524302,2.6457513110645907,1.0,en:a/a<det><ind><sg>,274.0,0.1645661254673461,es->en,1,1,1362521242,u:dFPg,a/a<det><ind><sg>,2013-03-05 22:07:22,22.122777777777777
334338,0.9999,0.0057523148148148,3.0,1.0,1.0,en:rice/rice<n><sg>,39.8700143221992,0.4166666666666667,pt->en,1,1,1362538892,u:hlfZ,rice/rice<n><sg>,2013-03-06 03:01:32,3.025555555555556
59067,0.9999,0.0160300925925925,6.244997998398398,2.0,1.0,en:is/be<vbser><pri><p3><sg>,111.10657914737602,0.1832221777421866,pt->en,1,1,1362268635,u:diI_,is/be<vbser><pri><p3><sg>,2013-03-02 23:57:15,23.954166666666666
80842,0.9999,61.98671296296296,2.0,1.0,1.0,en:he/prpers<prn><subj><p3><m><sg>,274.0,0.5714285714285714,pt->en,1,1,1362447613,u:eGCQ,he/prpers<prn><subj><p3><m><sg>,2013-03-05 01:40:13,1.6702777777777775
203111,0.9999,0.0018518518518518,9.591663046625438,2.23606797749979,1.0,en:is/be<vbser><pri><p3><sg>,12.835417085617449,0.117087505521469,es->en,1,1,1362497760,u:gWD2,is/be<vbser><pri><p3><sg>,2013-03-05 15:36:00,15.6
496831,0.9999,0.0051157407407407,3.0,1.0,1.0,en:and/and<cnjcoo>,35.457839699018194,0.4166666666666667,es->en,1,1,1363033991,u:jeem,and/and<cnjcoo>,2013-03-11 20:33:11,20.55305555555556
389781,0.9999,4.965972222222222,2.0,1.0,1.0,en:beer/beer<n><sg>,274.0,0.5714285714285714,es->en,3,3,1362540829,u:iItp,beer/beer<n><sg>,2013-03-06 03:33:49,3.563611111111111
402037,0.80000001,1.6354976851851852,2.449489742783178,1.0,1.0,en:girl/girl<n><sg>,5.0803201173676,0.4943877491981309,es->en,4,5,1362240674,u:iNXr,girl/girl<n><sg>,2013-03-02 16:11:14,16.18722222222222
122543,0.9999,0.0048032407407407,2.449489742783178,1.4142135623730951,1.0,en:me/prpers<prn><obj><p1><mf><sg>,33.29186306582025,0.4449489742783178,es->en,3,3,1362875723,u:fKI1,me/prpers<prn><obj><p1><mf><sg>,2013-03-10 00:35:23,0.5897222222222223
274009,0.9999,12.315891203703703,1.7320508075688772,1.0,1.0,en:career/career<n><sg>,274.0,0.6220084679281462,es->en,3,3,1362554441,u:hE7b,career/career<n><sg>,2013-03-06 07:20:41,7.344722222222222
408364,0.9999,0.3326041666666666,3.3166247903554,1.4142135623730951,1.0,en:girl/girl<n><sg>,274.0,0.35444165269036,es->en,4,4,1362181714,u:iPhH,girl/girl<n><sg>,2013-03-01 23:48:34,23.809444444444445
201539,0.9999,0.0058796296296296,2.23606797749979,1.0,1.0,en:white/white<adj><sint>,40.75244924683539,0.5295084971874737,pt->en,3,3,1362709635,u:gUpu,white/white<adj><sint>,2013-03-08 02:27:15,2.454166666666667
427238,0.66666669,2.713368055555556,2.6457513110645907,1.0,1.0,en:water/water<n><sg>,4.638533728965669,0.4645751311064591,es->en,2,3,1362666226,u:iXKf,water/water<n><sg>,2013-03-07 14:23:46,14.39611111111111
451028,0.9999,1.0747685185185183,1.7320508075688772,1.0,1.0,en:cooks/cook<vblex><pri><p3><sg>,274.0,0.6220084679281462,it->en,2,2,1362161046,u:igWS,cooks/cook<vblex><pri><p3><sg>,2013-03-01 18:04:06,18.06833333333333
309721,0.9999,0.0057060185185185,1.7320508075688772,1.4142135623730951,1.0,en:soup/soup<n><sg>,39.54912889505876,0.5331501153669824,es->en,2,2,1362420347,u:hZuP,soup/soup<n><sg>,2013-03-04 18:05:47,18.09638888888889
387088,0.9999,0.0582175925925925,6.928203230275509,1.4142135623730951,1.0,en:we/prpers<prn><subj><p1><mf><pl>,274.0,0.1716962159668367,pt->en,2,2,1362961254,u:iHXr,we/prpers<prn><subj><p1><mf><pl>,2013-03-11 00:20:54,0.3483333333333333
198364,0.9999,0.0017361111111111,4.58257569495584,1.0,1.0,en:my/my<det><pos><sp>,12.033203517766356,0.2742739872898266,es->en,2,2,1362145189,u:gSgR,my/my<det><pos><sp>,2013-03-01 13:39:49,13.663611111111113
34219,0.9999,6.5084027777777775,5.385164807134504,2.23606797749979,1.0,en:skirts/skirt<n><pl>,274.0,0.2051434668648473,es->en,1,1,1362288103,u:cpDW,skirts/skirt<n><pl>,2013-03-03 05:21:43,5.361944444444444
163860,0.9999,26.467291666666668,2.449489742783178,1.0,1.0,en:leaves/leave<vblex><pri><p3><sg>,274.0,0.4943877491981309,es->en,1,1,1362522073,u:g2Ev,leaves/leave<vblex><pri><p3><sg>,2013-03-05 22:21:13,22.353611111111118
120886,0.0001,0.0012731481481481,8.888194417315589,3.605551275463989,1.0,en:are/be<vbser><pres>,0.0104166666666666,0.1158318555033573,pt->en,0,1,1362530258,u:fHi6,are/be<vbser><pres>,2013-03-06 00:37:38,0.6272222222222222
474338,0.9999,1.7995486111111112,2.0,1.0,1.0,en:oil/oil<n><sg>,274.0,0.5714285714285714,es->en,1,1,1362843417,u:ilS7,oil/oil<n><sg>,2013-03-09 15:36:57,15.615833333333333
420116,0.9999,7.209826388888889,2.0,1.0,1.0,en:are/be<vbser><pres>,274.0,0.5714285714285714,es->en,4,4,1362973559,u:iU6a,are/be<vbser><pres>,2013-03-11 03:45:59,3.766388888888889
149160,0.0001,16.656770833333333,4.47213595499958,2.449489742783178,1.0,en:have/have<vblex><inf>,1.2535469129335657,0.2311477126785564,es->en,0,1,1363022290,u:fpGS,have/have<vblex><inf>,2013-03-11 17:18:10,17.302777777777777
452858,0.0001,0.0030787037037037,2.8284271247461903,1.0,1.0,en:shirts/shirt<n><pl>,0.0104166666666666,0.4389479204314718,pt->en,0,1,1362568193,u:ih06,shirts/shirt<n><pl>,2013-03-06 11:09:53,11.164722222222222
475272,0.9999,3.395532407407408,4.123105625617661,1.7320508075688772,1.0,en:my/my<det><pos><sp>,274.0,0.2783229829826209,es->en,3,3,1362433553,u:ilcG,my/my<det><pos><sp>,2013-03-04 21:45:53,21.764722222222225
297193,0.9999,0.0295138888888888,2.6457513110645907,1.0,1.0,en:june/june<n><sg>,204.56445980202804,0.4645751311064591,es->en,1,1,1362613201,u:hUH-,june/june<n><sg>,2013-03-06 23:40:01,23.666944444444447
395706,0.9999,0.8822916666666667,1.4142135623730951,1.0,1.0,en:sugar/sugar<n><sg>,274.0,0.682842712474619,es->en,2,2,1362111462,u:iLPa,sugar/sugar<n><sg>,2013-03-01 04:17:42,4.295
484457,0.9999,6.986585648148148,2.0,1.0,1.0,en:hat/hat<n><sg>,274.0,0.5714285714285714,es->en,3,3,1362511511,u:ipcl,hat/hat<n><sg>,2013-03-05 19:25:11,19.419722222222223
145410,0.0001,0.0267361111111111,10.14889156509222,4.123105625617661,1.0,en:is/be<vbser><pri><p3><sg>,0.0104166666666666,0.0995810784023952,es->en,0,1,1362796484,u:fkmu,is/be<vbser><pri><p3><sg>,2013-03-09 02:34:44,2.578888888888889
474906,0.9999,3.907326388888889,2.6457513110645907,1.4142135623730951,1.0,en:have/have<vblex><pres>,274.0,0.4223410282785991,es->en,3,3,1363060978,u:il_K,have/have<vblex><pres>,2013-03-12 04:02:58,4.049444444444444
71313,0.9999,0.97625,2.449489742783178,1.0,1.0,en:'s/'s<gen>,274.0,0.4943877491981309,pt->en,1,1,1362684262,u:dzj9,'s/'s<gen>,2013-03-07 19:24:22,19.40611111111111
58890,0.9999,3.840127314814815,6.164414002968976,3.0,1.0,en:drinks/drink<vblex><pri><p3><sg>,274.0,0.1666206939381423,es->en,1,1,1362144918,u:dhy6,drinks/drink<vblex><pri><p3><sg>,2013-03-01 13:35:18,13.588333333333336
215274,0.9999,29.58775462962963,3.605551275463989,1.0,1.0,en:call/call<vblex><pres>,274.0,0.3503469547164993,it->en,1,1,1362841704,u:ge19,call/call<vblex><pres>,2013-03-09 15:08:24,15.14
175927,0.9999,0.0016898148148148,5.744562646538029,2.23606797749979,1.0,en:eats/eat<vblex><pri><p3><sg>,11.71231809062592,0.1936140661634507,it->en,1,1,1362564295,u:g8oN,eats/eat<vblex><pri><p3><sg>,2013-03-06 10:04:55,10.081944444444444
274866,0.9999,13.828483796296297,6.782329983125268,1.0,1.0,en:eats/eat<vblex><pri><p3><sg>,274.0,0.1792312241454136,es->en,3,3,1362149154,u:hEoB,eats/eat<vblex><pri><p3><sg>,2013-03-01 14:45:54,14.765
350575,0.0001,0.8479282407407407,2.23606797749979,1.4142135623730951,1.0,en:drinks/drink<vblex><pri><p3><sg>,0.0638129586583881,0.4706742197221988,es->en,0,1,1362931993,u:i-8D,drinks/drink<vblex><pri><p3><sg>,2013-03-10 16:13:13,16.220277777777778
451065,0.66666669,8.029768518518518,2.449489742783178,2.0,1.0,en:she/prpers<prn><subj><p3><f><sg>,13.726981134267366,0.3707908118985981,es->en,2,3,1362599489,u:ig_5,she/prpers<prn><subj><p3><f><sg>,2013-03-06 19:51:29,19.85805555555556
82311,0.0001,8.162141203703703,4.123105625617661,1.7320508075688772,1.0,en:hat/hat<n><sg>,0.614262332789932,0.2783229829826209,es->en,0,1,1362432018,u:eJpb,hat/hat<n><sg>,2013-03-04 21:20:18,21.33833333333333
426294,0.9999,0.0067013888888888,2.23606797749979,1.0,1.0,en:eats/eat<vblex><pri><p3><sg>,46.44816557857813,0.5295084971874737,es->en,5,5,1362399870,u:iWu_,eats/eat<vblex><pri><p3><sg>,2013-03-04 12:24:30,12.408333333333331
394910,0.66666669,3.998564814814815,2.449489742783178,2.0,1.0,en:bread/bread<n><sg>,6.835592290179126,0.3707908118985981,es->en,2,3,1362417158,u:iKzG,bread/bread<n><sg>,2013-03-04 17:12:38,17.210555555555555
444745,0.9999,0.0041319444444444,2.8284271247461903,1.4142135623730951,1.0,en:expensive/expensive<adj>,28.639024372283924,0.4023689270621824,es->en,1,1,1362442067,u:ie2K,expensive/expensive<adj>,2013-03-05 00:07:47,0.1297222222222222
452744,0.9999,0.004537037037037,1.7320508075688772,1.0,1.0,en:yes/yes<adv>,31.446771859762745,0.6220084679281462,es->en,1,1,1362177683,u:ih-v,yes/yes<adv>,2013-03-01 22:41:23,22.689722222222223
178432,0.9999,43.68490740740741,3.3166247903554,1.0,1.0,en:menu/menu<n><sg>,274.0,0.3797589135968143,es->en,1,1,1362335742,u:gBAB,menu/menu<n><sg>,2013-03-03 18:35:42,18.595
167002,0.9999,29.96761574074074,2.6457513110645907,1.0,1.0,en:as/as<pr>,274.0,0.4645751311064591,pt->en,1,1,1363001567,u:g3aw,as/as<pr>,2013-03-11 11:32:47,11.546388888888888
310386,0.9999,0.0024189814814814,1.4142135623730951,1.4142135623730951,1.0,en:tail/tail<n><sg>,16.76626356808779,0.5690355937288492,es->en,2,2,1362161349,u:h_E3,tail/tail<n><sg>,2013-03-01 18:09:09,18.1525
495031,0.5,0.0594097222222222,2.0,1.7320508075688772,1.0,en:no/no<adv>,0.0594097222222222,0.4444444444444444,pt->en,1,2,1362948454,u:jbjk,no/no<adv>,2013-03-10 20:47:34,20.79277777777778
35547,0.9999,9.04892361111111,6.244997998398398,3.4641016151377544,1.0,en:eats/eat<vblex><pri><p3><sg>,274.0,0.1555659999697811,es->en,1,1,1363027678,u:ct_a,eats/eat<vblex><pri><p3><sg>,2013-03-11 18:47:58,18.799444444444447
89737,0.9999,1.0078703703703704,3.1622776601683795,1.0,1.0,en:us/prpers<prn><obj><p1><mf><pl>,274.0,0.3970982815514138,pt->en,1,1,1362874558,u:eVRq,us/prpers<prn><obj><p1><mf><pl>,2013-03-10 00:15:58,0.2661111111111111
74611,0.9999,0.2311689814814815,7.483314773547883,2.23606797749979,1.0,en:bear/bear<n><sg>,274.0,0.1505288059293314,es->en,2,2,1362190446,u:e484,bear/bear<n><sg>,2013-03-02 02:14:06,2.235
28642,0.9999,10.962280092592591,3.4641016151377544,1.4142135623730951,1.0,en:plays/play<vblex><pri><p3><sg>,274.0,0.3415063509461096,es->en,4,4,1362266902,u:cen-,plays/play<vblex><pri><p3><sg>,2013-03-02 23:28:22,23.47277777777777
212183,0.9999,19.87763888888889,3.741657386773941,1.0,1.0,en:us/prpers<prn><obj><p1><mf><pl>,274.0,0.337744552163173,es->en,1,1,1362662641,u:gbFv,us/prpers<prn><obj><p1><mf><pl>,2013-03-07 13:24:01,13.400277777777776
501234,0.9999,0.0033564814814814,1.7320508075688772,1.4142135623730951,1.0,en:bird/bird<n><sg>,23.264193467681626,0.5331501153669824,es->en,2,2,1362718604,u:yQy,bird/bird<n><sg>,2013-03-08 04:56:44,4.945555555555556
278789,0.9999,0.0025925925925925,6.4031242374328485,2.23606797749979,1.0,en:they/prpers<prn><subj><p3><mf><pl>,17.969583919864423,0.175065088279851,it->en,1,1,1362311829,u:hIYq,they/prpers<prn><subj><p3><mf><pl>,2013-03-03 11:57:09,11.9525
455773,0.85714287,1.2142708333333334,6.082762530298219,1.4142135623730951,1.0,en:bread/bread<n><sg>,5.460037460781313,0.1971405495194687,es->en,6,7,1362290453,u:ihJk,bread/bread<n><sg>,2013-03-03 06:00:53,6.014722222222222
44234,0.9999,0.0069328703703703,6.4031242374328485,2.449489742783178,1.0,en:book/book<n><sg>,48.05259271428032,0.1714923313761805,es->en,1,1,1362878651,u:dCPT,book/book<n><sg>,2013-03-10 01:24:11,1.4030555555555555
140298,0.9999,0.0006944444444444,13.45362404707371,3.872983346207417,1.0,en:bread/bread<n><sg>,4.813281407106542,0.078048606298352,es->en,1,1,1363060669,u:fdPU,bread/bread<n><sg>,2013-03-12 03:57:49,3.963611111111111
152918,0.9999,5.448171296296296,11.532562594670797,5.196152422706632,1.0,en:is/be<vbser><pri><p3><sg>,274.0,0.0835343370041407,es->en,2,2,1362949627,u:ftoE,is/be<vbser><pri><p3><sg>,2013-03-10 21:07:07,21.11861111111111
291297,0.9999,0.0013888888888888,5.0990195135927845,1.0,1.0,en:we/prpers<prn><subj><p1><mf><pl>,9.626562814213084,0.2447937763307856,es->en,1,1,1362534170,u:hQia,we/prpers<prn><subj><p1><mf><pl>,2013-03-06 01:42:50,1.7138888888888888
182439,0.9999,3.699340277777778,2.0,1.0,1.0,en:writes/write<vblex><pri><p3><sg>,274.0,0.5714285714285714,pt->en,1,1,1362485738,u:gFbc,writes/write<vblex><pri><p3><sg>,2013-03-05 12:15:38,12.260555555555555
283833,0.9999,0.0064699074074074,3.0,1.0,1.0,en:writer/writer<n><sg>,44.84373844287595,0.4166666666666667,es->en,1,1,1362407894,u:hMcU,writer/writer<n><sg>,2013-03-04 14:38:14,14.637222222222222
393707,0.9999,0.0039814814814814,3.0,1.0,1.0,en:orange/orange<adj>,27.59614673407751,0.4166666666666667,es->en,2,2,1362165382,u:iKVA,orange/orange<adj>,2013-03-01 19:16:22,19.272777777777776
267430,0.9999,0.0102546296296296,6.0,2.8284271247461903,1.0,en:do/do<vbdo><pres>,71.07612211160661,0.1739130434782608,es->en,1,1,1362435091,u:h9Xz,do/do<vbdo><pres>,2013-03-04 22:11:31,22.191944444444445
228359,0.9999,0.0033796296296296,1.4142135623730951,1.7320508075688772,1.0,en:turtles/turtle<n><pl>,23.42463618125184,0.4877447946247278,es->en,1,1,1362969940,u:gpXm,turtles/turtle<n><pl>,2013-03-11 02:45:40,2.761111111111111
255409,0.9999,0.002037037037037,3.4641016151377544,1.0,1.0,en:girl/girl<n><sg>,14.11895879417919,0.3642734410091836,es->en,1,1,1362598087,u:h5BK,girl/girl<n><sg>,2013-03-06 19:28:07,19.46861111111111
71236,0.9999,2.374664351851852,1.7320508075688772,1.4142135623730951,1.0,en:speak/speak<vblex><pres>,274.0,0.5331501153669824,pt->en,2,2,1363041372,u:dzfr,speak/speak<vblex><pres>,2013-03-11 22:36:12,22.60333333333333
442798,0.9999,4.981307870370371,3.0,1.7320508075688772,1.0,en:girl/girl<n><sg>,274.0,0.3571428571428571,es->en,2,2,1362908507,u:idUQ,girl/girl<n><sg>,2013-03-10 09:41:47,9.696388888888889
159758,0.9999,1.9725462962962963,6.164414002968976,2.0,1.0,en:not/not<adv>,274.0,0.1855548637038403,it->en,1,1,1362723648,u:g-bT,not/not<adv>,2013-03-08 06:20:48,6.346666666666667
462806,0.9999,0.0048263888888888,2.6457513110645907,1.4142135623730951,1.0,en:birds/bird<n><pl>,33.45230577939047,0.4223410282785991,es->en,1,1,1362271941,u:iiZJ,birds/bird<n><pl>,2013-03-03 00:52:21,0.8725
282357,0.9999,0.0031597222222222,2.6457513110645907,1.4142135623730951,1.0,en:her/prpers<prn><obj><p3><f><sg>,21.900430402334766,0.4223410282785991,es->en,2,2,1362969603,u:hLWC,her/prpers<prn><obj><p3><f><sg>,2013-03-11 02:40:03,2.6675
443707,0.9999,0.9589583333333334,1.7320508075688772,1.0,1.0,en:season/season<n><sg>,274.0,0.6220084679281462,es->en,1,1,1362685864,u:idl2,season/season<n><sg>,2013-03-07 19:51:04,19.851111111111116
173317,0.9999,10.031203703703705,3.872983346207417,1.4142135623730951,1.0,en:crab/crab<n><sg>,274.0,0.3091043866424956,it->en,1,1,1363014618,u:g7Or,crab/crab<n><sg>,2013-03-11 15:10:18,15.171666666666669
155504,0.9999,0.0084606481481481,2.0,1.0,1.0,en:employment/employment<n><sg>,58.64181180991471,0.5714285714285714,es->en,1,1,1362851713,u:fx7r,employment/employment<n><sg>,2013-03-09 17:55:13,17.92027777777778
88914,0.9999,82.07523148148148,1.7320508075688772,1.0,1.0,en:when/when<adv><itg>,274.0,0.6220084679281462,es->en,1,1,1363044321,u:eUG1,when/when<adv><itg>,2013-03-11 23:25:21,23.4225
269037,0.9999,0.0037384259259259,6.48074069840786,2.8284271247461903,1.0,en:orange/orange<n><sg>,25.91149824159022,0.1630911672770742,pt->en,1,1,1362096770,u:hAUU,orange/orange<n><sg>,2013-03-01 00:12:50,0.2138888888888889
383603,0.9999,1.018275462962963,2.0,1.4142135623730951,1.0,en:its/its<det><pos><sp>,274.0,0.5,pt->en,1,1,1362397139,u:iGMm,its/its<det><pos><sp>,2013-03-04 11:38:59,11.649722222222222
379213,0.0001,1.873460648148148,4.358898943540674,1.7320508075688772,1.0,en:is/be<vbser><pri><p3><sg>,0.1409919626971691,0.2649541226475281,pt->en,0,1,1362777080,u:iESE,is/be<vbser><pri><p3><sg>,2013-03-08 21:11:20,21.18888888888889
316115,0.9999,0.494375,2.0,1.0,1.0,en:total/total<adj>,274.0,0.5714285714285714,pt->en,1,1,1362918479,u:hb_5,total/total<adj>,2013-03-10 12:27:59,12.466388888888888
487968,0.9999,3.0262037037037035,1.7320508075688772,1.0,1.0,en:now/now<adv>,274.0,0.6220084679281462,it->en,2,2,1362092402,u:iw45,now/now<adv>,2013-02-28 23:00:02,23.000555555555557
211748,0.0001,56.003993055555554,4.123105625617661,2.0,1.0,en:it/prpers<prn><subj><p3><nt><sg>,4.21472044666988,0.266221983722507,es->en,0,1,1362779280,u:gafY,it/prpers<prn><subj><p3><nt><sg>,2013-03-08 21:48:00,21.8
318279,0.9999,21.34673611111111,2.6457513110645907,1.0,1.0,en:egg/egg<n><sg>,274.0,0.4645751311064591,pt->en,1,1,1362094027,u:hd4W,egg/egg<n><sg>,2013-02-28 23:27:07,23.451944444444443
214421,0.9999,8.03130787037037,2.23606797749979,1.0,1.0,en:march/march<n><sg>,274.0,0.5295084971874737,it->en,2,2,1362613359,u:gd-j,march/march<n><sg>,2013-03-06 23:42:39,23.710833333333333
296847,0.5,0.003761574074074,10.14889156509222,4.123105625617661,1.0,en:are/be<vbser><pres>,0.0104166666666666,0.0995810784023952,es->en,1,2,1362939341,u:hU2j,are/be<vbser><pres>,2013-03-10 18:15:41,18.261388888888888
157067,0.5,0.0061226851851851,2.449489742783178,1.0,1.0,en:need/need<vblex><pres>,0.0104166666666666,0.4943877491981309,es->en,1,2,1362782139,u:fypd,need/need<vblex><pres>,2013-03-08 22:35:39,22.594166666666663
13395,0.9999,0.001099537037037,17.776388834631177,1.4142135623730951,1.0,en:identity/identity<n><sg>,7.621028894585359,0.0618012151082224,es->en,1,1,1362799374,u:bkiW,identity/identity<n><sg>,2013-03-09 03:22:54,3.381666666666667
14618,0.9999,4.05650462962963,2.23606797749979,1.7320508075688772,1.0,en:enter/enter<vblex><inf>,274.0,0.423606797749979,es->en,1,1,1362149641,u:bpBB,enter/enter<vblex><inf>,2013-03-01 14:54:01,14.900277777777776
384307,0.0001,2.3132060185185184,3.0,1.0,1.0,en:please/please<adv>,0.1740860994311312,0.4166666666666667,es->en,0,1,1362164232,u:iGdg,please/please<adv>,2013-03-01 18:57:12,18.953333333333333
237436,0.75,52.27431712962963,1.7320508075688772,1.0,1.0,en:drink/drink<vblex><pres>,125.95082907077035,0.6220084679281462,es->en,3,4,1362803829,u:gxzV,drink/drink<vblex><pres>,2013-03-09 04:37:09,4.619166666666668
460346,0.0001,0.0053819444444444,2.23606797749979,1.4142135623730951,1.0,en:parents/parent<n><pl>,0.0104166666666666,0.4706742197221988,es->en,0,1,1362715226,u:ihyQ,parents/parent<n><pl>,2013-03-08 04:00:26,4.007222222222223
256409,0.9999,0.7352083333333334,15.905973720586866,6.0,1.0,en:a/a<det><ind><sg>,274.0,0.0615325557408483,pt->en,1,1,1362754105,u:h5bc,a/a<det><ind><sg>,2013-03-08 14:48:25,14.806944444444444
152982,0.9999,0.8676851851851852,4.47213595499958,1.4142135623730951,1.0,en:eats/eat<vblex><pri><p3><sg>,274.0,0.2696723314583158,es->en,1,1,1362855448,u:ftwi,eats/eat<vblex><pri><p3><sg>,2013-03-09 18:57:28,18.95777777777778
195773,0.9999,31.82167824074074,2.6457513110645907,1.0,1.0,en:menu/menu<n><sg>,274.0,0.4645751311064591,pt->en,1,1,1362343488,u:gQrP,menu/menu<n><sg>,2013-03-03 20:44:48,20.746666666666663
242081,0.9999,0.0008101851851851,14.071247279470288,3.1622776601683795,1.0,en:a/a<det><ind><sg>,5.615494974957633,0.0765297489498585,es->en,1,1,1362523174,u:h-cv,a/a<det><ind><sg>,2013-03-05 22:39:34,22.659444444444443
138797,0.9999,1.215636574074074,3.3166247903554,1.0,1.0,en:have/have<vblex><pres>,274.0,0.3797589135968143,es->en,1,1,1362717131,u:fca-,have/have<vblex><pres>,2013-03-08 04:32:11,4.536388888888888
376092,0.9999,0.6797916666666667,2.449489742783178,1.0,1.0,en:goes/go<vblex><pri><p3><sg>,274.0,0.4943877491981309,es->en,1,1,1362234487,u:iDHL,goes/go<vblex><pri><p3><sg>,2013-03-02 14:28:07,14.46861111111111
112823,0.9999,0.2662731481481482,1.4142135623730951,1.0,1.0,en:brother/brother<n><sg>,274.0,0.682842712474619,it->en,1,1,1362144988,u:f9v5,brother/brother<n><sg>,2013-03-01 13:36:28,13.607777777777777
380037,0.66666669,3.708738425925926,1.4142135623730951,1.0,1.0,en:women/woman<n><pl>,6.340130763073407,0.682842712474619,es->en,2,3,1362151604,u:iElW,women/woman<n><pl>,2013-03-01 15:26:44,15.445555555555556
23384,0.0001,35.90851851851852,3.3166247903554,1.4142135623730951,1.0,en:sharp/sharp<adj><sint>,2.7023852934824046,0.35444165269036,es->en,0,1,1362969751,u:cM60,sharp/sharp<adj><sint>,2013-03-11 02:42:31,2.7086111111111117
94890,0.9999,1.0263078703703703,5.656854249492381,2.0,1.0,en:walk/walk<vblex><pres>,274.0,0.2014961644603258,pt->en,1,1,1362651241,u:ec5b,walk/walk<vblex><pres>,2013-03-07 10:14:01,10.23361111111111
